Time,J0_Ang,J0_fP1,J0_fP2,J1_Ang,J1_fP1,J1_fP2,J2_Ang,J2_fP1,J2_fP2,EE_P1
18:06:10,34.859,0.305,0.047,35.036,0.374,0.057,33.535,0.493,0.017,0
18:06:10,35.583,0.325,0.047,35.636,0.404,0.057,33.848,0.444,0.017,0
18:06:10,35.985,0.305,0.047,35.719,0.335,0.057,34.022,0.424,0.017,0
18:06:10,36.205,0.305,0.047,35.425,0.345,0.057,34.117,0.464,0.017,0
18:06:10,36.334,0.305,0.047,35.255,0.364,0.057,34.173,0.394,0.017,0
18:06:11,36.406,0.295,0.047,35.505,0.404,0.057,34.204,0.444,0.017,0
18:06:11,36.447,0.285,0.047,35.298,0.345,0.057,34.222,0.464,0.017,0
18:06:11,36.469,0.285,0.047,35.183,0.384,0.057,34.232,0.424,0.017,0
18:06:11,36.482,0.285,0.047,35.118,0.384,0.057,34.237,0.434,0.017,0
18:06:11,36.489,0.285,0.047,35.083,0.414,0.057,34.24,0.454,0.017,0
18:06:11,36.493,0.285,0.047,35.063,0.404,0.057,34.242,0.444,0.017,0
18:06:11,36.495,0.295,0.047,35.051,0.364,0.057,34.243,0.484,0.017,0
18:06:11,36.496,0.285,0.047,35.044,0.364,0.057,34.243,0.414,0.017,0
18:06:11,36.497,0.285,0.047,35.041,0.414,0.057,34.244,0.444,0.017,0
18:06:12,36.498,0.285,0.047,35.039,0.355,0.057,33.942,0.484,0.017,0
18:06:12,36.498,0.285,0.047,35.037,0.374,0.057,33.349,0.424,0.017,0
18:06:12,36.498,0.285,0.047,35.037,0.384,0.057,33.028,0.424,0.017,0
18:06:12,36.498,0.285,0.047,35.036,0.404,0.057,33.139,0.454,0.017,0
18:06:12,36.498,0.285,0.047,35.036,0.364,0.057,33.322,0.493,0.017,0
18:06:12,36.498,0.295,0.047,35.036,0.364,0.057,33.006,0.434,0.017,0
18:06:12,36.498,0.285,0.047,35.036,0.414,0.057,33.246,0.464,0.017,0
18:06:12,36.498,0.285,0.047,35.036,0.364,0.057,33.382,0.493,0.017,0
18:06:12,36.498,0.305,0.047,35.036,0.384,0.057,33.763,0.424,0.017,0
18:06:12,36.498,0.295,0.047,35.036,0.394,0.057,33.253,0.484,0.017,0
18:06:13,36.498,0.285,0.047,35.036,0.414,0.057,32.971,0.474,0.017,0
18:06:13,36.498,0.285,0.047,35.036,0.394,0.057,33.212,0.474,0.017,0
18:06:13,36.498,0.295,0.047,35.036,0.384,0.057,32.951,0.434,0.017,0
18:06:13,36.498,0.285,0.047,35.036,0.394,0.057,33.104,0.513,0.017,0
18:06:13,36.498,0.295,0.047,35.036,0.414,0.057,32.889,0.484,0.017,0
18:06:13,36.498,0.295,0.047,35.036,0.414,0.057,33.164,0.474,0.017,0
18:06:13,36.498,0.285,0.047,35.036,0.364,0.057,32.917,0.503,0.017,0
18:06:13,36.498,0.285,0.047,35.036,0.374,0.057,33.181,0.513,0.017,0
18:06:13,36.498,0.285,0.047,35.036,0.404,0.057,33.232,0.503,0.017,0
18:06:13,36.498,0.285,0.047,35.036,0.404,0.057,33.676,0.454,0.017,0
18:06:14,36.498,0.285,0.047,35.036,0.355,0.057,33.218,0.474,0.017,0
18:06:14,36.498,0.285,0.047,35.036,0.364,0.057,33.658,0.493,0.017,0
18:06:14,36.498,0.285,0.047,35.036,0.384,0.057,33.908,0.484,0.017,0
18:06:14,36.498,0.295,0.047,35.036,0.404,0.057,33.752,0.503,0.017,0
18:06:14,36.498,0.285,0.047,35.036,0.414,0.057,33.962,0.444,0.017,0
18:06:14,36.498,0.285,0.047,35.036,0.414,0.057,33.684,0.454,0.017,0
18:06:14,36.498,0.285,0.047,35.036,0.394,0.057,33.924,0.464,0.017,0
18:06:14,36.498,0.295,0.047,35.036,0.384,0.057,33.646,0.493,0.017,0
18:06:14,36.498,0.295,0.047,35.036,0.404,0.057,33.502,0.493,0.017,0
18:06:14,36.498,0.285,0.047,35.036,0.355,0.057,33.83,0.434,0.017,0
18:06:15,36.498,0.285,0.047,35.036,0.374,0.057,34.007,0.454,0.017,0
18:06:15,36.498,0.285,0.047,35.036,0.404,0.057,34.109,0.464,0.017,0
18:06:15,36.498,0.285,0.047,35.036,0.414,0.057,34.166,0.484,0.017,0
18:06:15,36.498,0.285,0.047,35.036,0.414,0.057,34.199,0.484,0.017,0
18:06:15,36.498,0.285,0.047,35.036,0.394,0.057,34.219,0.474,0.017,0
18:06:15,36.498,0.285,0.047,35.036,0.374,0.057,34.229,0.424,0.017,0
18:06:15,36.498,0.285,0.047,35.036,0.374,0.057,34.236,0.444,0.017,0
